trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
NORMAL_03_102_Go_17:35,17:46:13,17:46:13,7,2,,,,,
NORMAL_03_107_Go_12:40,12:40:00,12:40:00,10,1,,,,,
NORMAL_03_107_Go_12:40,12:51:54,12:51:54,2,2,,,,,
NORMAL_03_105_Return_07:10,07:10:00,07:10:00,3,1,,,,,
NORMAL_03_105_Return_07:10,07:18:50,08:07:26,4,2,,,,,
NORMAL_03_105_Return_07:10,08:12:01,08:23:16,5,3,,,,,
NORMAL_03_105_Return_07:10,08:42:46,08:42:46,10,4,,,,,
NORMAL_03_102_Return_07:00,07:00:00,07:00:00,7,1,,,,,
NORMAL_03_102_Return_07:00,07:10:40,07:10:40,10,2,,,,,
NORMAL_03_106_Go_08:50,08:50:00,08:50:00,2,1,,,,,
NORMAL_03_106_Go_08:50,09:04:26,09:04:26,13,2,,,,,
NORMAL_03_107_Go_19:25,19:25:00,19:25:00,10,1,,,,,
NORMAL_03_107_Go_19:25,19:36:54,19:36:54,2,2,,,,,
NORMAL_03_107_Return_07:00,07:00:00,07:00:00,2,1,,,,,
NORMAL_03_107_Return_07:00,07:09:39,07:09:39,10,2,,,,,
NORMAL_03_102_Return_21:00,21:00:00,21:00:00,7,1,,,,,
NORMAL_03_102_Return_21:00,21:13:21,21:13:21,10,2,,,,,
NORMAL_03_101_Go_13:10,13:10:00,13:10:00,3,1,,,,,
NORMAL_03_101_Go_13:10,13:21:18,13:21:18,2,2,,,,,
NORMAL_03_102_Return_09:45,09:45:00,09:45:00,7,1,,,,,
NORMAL_03_102_Return_09:45,09:55:48,09:55:48,10,2,,,,,
NORMAL_03_104_Return_07:00,07:00:00,07:00:00,11,1,,,,,
NORMAL_03_104_Return_07:00,07:11:18,07:11:18,10,2,,,,,
NORMAL_03_105_Go_21:15,21:15:00,21:15:00,10,1,,,,,
NORMAL_03_105_Go_21:15,21:29:24,21:29:24,3,2,,,,,
NORMAL_03_101_Return_17:00,17:00:00,17:00:00,2,1,,,,,
NORMAL_03_101_Return_17:00,17:07:15,17:07:15,3,2,,,,,
NORMAL_03_102_Go_14:05,14:05:00,14:05:00,10,1,,,,,
NORMAL_03_102_Go_14:05,14:15:07,14:15:07,7,2,,,,,
NORMAL_03_102_Return_13:45,13:45:00,13:45:00,7,1,,,,,
NORMAL_03_102_Return_13:45,13:57:14,13:57:14,10,2,,,,,
